"https://ecorezina.ru/information/news/01_12_2011.html";"Налажен выпуск резиновой крошки до 0,63-0,65 мм - ЭкоРезина";"1460";"";"rub";"";"0";"";"1512680342";"1460";"1460rub=80%  "
"https://ecorezina.ru/rezinovaya-kroshka.html";"Резиновая крошка, цены купить в Москве напрямую с завода";"16";"";"rub";"";"0";"";"1512680343";"16";"16rub=57%  1460rub=22%  "
"http://dz-rti.ru/prices/";"Цены на резиновую крошку – прайс | Купить резиновую крошку в Москве";"2,5";"";"rub";"";"0";"";"1512680344";"2,5";"2,5rub=80%  "
"https://mosmama.ru/2459-pokrytie-dlya-detskih-plocshadok.html";"Покрытие для детских площадок - какое лучше выбрать по материалу изготовления, характеристикам и ценам";"1650";"";"rub";"";"0";"";"1512680345";"1650";"1650rub=27%  1280rub=10%  1380rub=10%  299rub=10%  520rub=10%  550rub=10%  "
"http://sportzakupka.ru/good/epdm-kroshka/oranzhevaya-epdm-kroshka-ekogrin-trio-frakcii-0-1-1-3-2-5mm";"Оранжевая EPDM крошка Экогрин Трио фракции 0-1, 1-3, 2-5мм купить в России, цена, отзывы";"1089";"";"rub";"";"0";"";"1512680375";"1089";"1089rub=55%  95rub=25%  "
"http://sportzakupka.ru/good/epdm-kroshka/oranzhevaya-epdm-kroshka-ral-2011-frakcii-05-15mm";"Оранжевая EPDM крошка RAL 2011 фракции 0,5-1,5мм купить в России, цена, отзывы";"1089";"";"rub";"";"0";"";"1512680376";"1089";"1089rub=55%  95rub=25%  "
"http://sportzakupka.ru/good/epdm-kroshka/biryuzovaya-epdm-kroshka-spk-soyuz-frakcii-05-35mm";"Бирюзовая EPDM крошка СПК Союз фракции 0,5-3,5мм купить в России, цена, отзывы";"1089";"";"rub";"";"0";"";"1512680377";"1089";"1089rub=55%  85rub=25%  "
"http://sportzakupka.ru/good/epdm-kroshka/zheltaya-epdm-kroshka-spk-soyuz-frakcii-05-35mm";"Желтая EPDM крошка СПК Союз фракции 0,5-3,5мм купить в России, цена, отзывы";"1089";"";"rub";"";"0";"";"1512680378";"1089";"1089rub=55%  85rub=25%  "
"http://www.top-gummi.ru/rezinovaya-kroshka.html";"РЕЗИНОВАЯ КРОШКА - Покрытия для спортивных площадок";"20,5";"";"rub";"";"0";"";"1512680379";"20,5";"20,5rub=58%  740rub=21%  "
"http://www.top-gummi.ru/119.html";"крошка резиновая купить - Покрытия для спортивных площадок";"20,5";"";"rub";"";"0";"";"1512680380";"20,5";"20,5rub=32%  112rub=12%  115rub=12%  139rub=12%  20,3rub=12%  "
"http://td-oreon.ru/epdm-kroshka";"Каучуковая EPDM крошка купить по цене производителя";"110";"";"rub";"";"0";"";"1512680381";"110";"110rub=37%  1255rub=7%  275rub=7%  312rub=7%  340rub=7%  450rub=7%  925rub=7%  "
"https://moscow.flagma.ru/mramornaya-kroshka-2-0-2-5mm-o3704362.html";"Мраморная крошка 2,0-2,5мм цена Москва, где купить";"4000";"";"rub";"";"0";"";"1512680382";"4000";"4000rub=49%  145rub=6%  250rub=6%  3000rub=6%  3600rub=6%  4500rub=6%  "
"https://moscow.flagma.ru/rezinovaya-kroshka-1-3mm-3-6mm-o3076092.html";"Резиновая крошка 1-3мм 3-6мм цена, фото, где купить Москва";"15000";"";"rub";"";"0";"";"1512680383";"15000";"15000rub=71%  30000rub=8%  "
"https://kursk.flagma.ru/kauchukovaya-kroshka-so1386181-1.html";"Каучуковая крошка цена, где купить в Курске";"41";"";"rub";"";"0";"";"1512680384";"41";"41rub=31%  850rub=22%  438rub=7%  1000rub=2%  1500rub=2%  1600rub=2%  1700rub=2%  4900rub=2%  490rub=2%  700rub=2%  "
"https://moscow.flagma.ru/kauchukovaya-kroshka-so1386181-2.html";"Каучуковая крошка цена, где купить в Москве, стр. 2";"41";"";"rub";"";"0";"";"1512680387";"41";"41rub=16%  85rub=13%  750rub=8%  3600rub=7%  900rub=5%  15000rub=2%  160rub=2%  180rub=2%  20000rub=2%  240rub=2%  30000rub=2%  310rub=2%  4000rub=2%  400rub=2%  700rub=2%  850rub=2%  "
"http://www.intereco.ru/epdm.html";"EPDM крошка, гранулированная цветная каучуковая крошка — ИнтерЭко";"105";"";"rub";"";"0";"";"1512680388";"105";"105rub=80%  "
