"https://www.kupilekarstva.ru/product/aspirin-kardio-tablpo-300mg-n20";"АСПИРИН Кардио 0,3 таблетки №20";"84";"КупиЛекарства";"1495448121";"Bayer Healthcare AG"
"https://www.kupilekarstva.ru/product/aspirin-kardio-01-28-tabl-po";"АСПИРИН Кардио 0,1 таблетки №28";"136";"КупиЛекарства";"1495448123";"Bayer Healthcare AG"
"https://www.kupilekarstva.ru/product/aspirin-kompleks-35475g-shipuchij-poroshok-pak-10";"АСПИРИН Комплекс 3,5475 шипучий порошок пак №10";"475";"КупиЛекарства";"1495448127";"Kern Pharma SL"
