"http://www.zdravzona.ru/product/aspirin-kardio-100mg-56-tab/";"Аспирин Кардио 100мг №56 таблетки";"240";"ZdravZona";"1495448117";"Bayer AG";"Германия"
"http://www.zdravzona.ru/product/aspirin-ekspress-500mg-12-tabletki-shipuchije/";"Аспирин экспресс 500мг №12 таблетки шипучие";"240";"ZdravZona";"1495448121";"Байер Биттерфельд ГмбХ (ГЕРМАНИЯ)";"Германия"
"http://www.zdravzona.ru/product/aspirin-kompleks-10-pak/";"Аспирин Комплекс 3,5475г порошок №10 пакеты";"385";"ZdravZona";"1495448124";"Микроген НПО ФГУП";"Россия"
